Date,Open,High,Low,Close,Adj Close,Volume
2008-05-01,310.000000,313.619995,289.859985,293.549988,288.375488,69750
2008-06-01,287.660004,301.500000,282.000000,284.950012,280.025574,100350
2008-07-01,277.769989,284.000000,250.000000,262.640015,258.101105,121685
2008-08-01,251.449997,286.959991,251.449997,280.799988,275.947327,15235
2008-09-01,280.500000,292.000000,257.600006,286.299988,281.462860,60762
2008-10-01,289.799988,312.600006,263.589996,294.000000,289.032867,79940
2008-11-01,293.200012,293.200012,252.500000,267.549988,263.029633,66665
2008-12-01,269.239990,287.000000,252.300003,268.000000,263.472137,11650
2009-01-01,273.070007,278.000000,247.330002,254.779999,250.475464,36035
2009-02-01,261.399994,280.500000,249.000000,249.000000,244.793060,29250
2009-03-01,237.440002,251.250000,230.800003,250.899994,246.660950,26990
2009-04-01,267.600006,283.000000,242.000000,282.299988,277.530426,45280
2009-05-01,266.000000,272.000000,253.500000,270.529999,265.959351,40830
2009-06-01,283.470001,325.000000,279.000000,312.679993,307.546692,34120
2009-07-01,317.809998,339.799988,303.170013,311.739990,306.622070,144945
2009-08-01,311.500000,336.250000,302.850006,328.950012,323.549561,96450
2009-09-01,328.190002,349.000000,325.000000,349.000000,343.270294,125440
2009-10-01,346.000000,382.010010,335.500000,365.000000,359.007599,101296
2009-11-01,381.799988,392.200012,376.899994,380.200012,373.958130,39950
2009-12-01,381.799988,405.660004,377.500000,405.660004,399.134613,46120
2010-01-01,406.000000,406.000000,377.500000,379.399994,373.296967,26605
2010-02-01,366.200012,371.589996,365.500000,369.799988,363.851379,20490
2010-03-01,369.500000,382.500000,361.600006,369.000000,363.064301,20805
2010-04-01,359.799988,384.000000,359.799988,381.500000,375.363190,175815
2010-05-01,372.200012,374.000000,321.000000,335.000000,329.611298,30825
2010-06-01,321.000000,331.799988,300.000000,303.630005,298.852173,42030
2010-07-01,300.750000,330.250000,300.750000,323.500000,318.409485,153385
2010-08-01,328.959991,330.709991,310.000000,310.700012,305.811005,96965
2010-09-01,312.029999,323.200012,306.100006,309.799988,305.180664,202095
2010-10-01,300.399994,335.149994,300.399994,330.260010,325.335663,485380
2010-11-01,335.000000,335.600006,312.779999,315.279999,310.578979,431810
2010-12-01,320.910004,347.989990,320.910004,342.399994,337.630676,460580
2011-01-01,345.290009,352.119995,333.940002,336.660004,331.970581,353955
2011-02-01,334.000000,340.390015,321.700012,322.700012,318.205200,143365
2011-03-01,323.529999,323.529999,299.570007,302.320007,298.255249,381955
2011-04-01,301.500000,310.480011,291.540009,297.100006,293.105469,701550
2011-05-01,296.000000,304.149994,282.450012,287.799988,283.930542,519495
2011-06-01,288.640015,303.000000,278.450012,303.000000,299.091736,138070
2011-07-01,304.250000,326.899994,302.399994,322.589996,318.429016,235510
2011-08-01,316.750000,329.700012,295.399994,329.700012,325.447296,283222
2011-09-01,327.299988,360.200012,313.799988,348.000000,343.691437,151290
2011-10-01,348.000000,369.000000,342.700012,352.980011,348.609924,113295
2011-11-01,357.500000,363.630005,346.100006,346.260010,341.973053,191845
2011-12-01,346.260010,364.450012,341.000000,364.450012,360.136932,97148
2012-01-01,364.450012,400.000000,364.450012,384.299988,379.752136,162298
2012-02-01,387.799988,410.000000,381.799988,406.399994,401.590546,47515
2012-03-01,408.600006,419.700012,402.600006,415.000000,410.295715,165470
2012-04-01,412.899994,430.000000,398.000000,420.690002,415.921326,64948
2012-05-01,420.690002,422.290009,403.000000,419.329987,414.576599,110239
2012-06-01,410.019989,427.149994,402.839996,408.149994,403.714844,43813
2012-07-01,406.850006,412.230011,384.500000,393.500000,389.224121,139501
2012-08-01,390.000000,410.000000,386.170013,408.000000,403.566467,131700
2012-09-01,408.000000,410.000000,383.500000,385.420013,381.424286,110568
2012-10-01,381.200012,384.500000,360.809998,373.250000,369.380463,301032
2012-11-01,384.899994,389.799988,342.910004,344.600006,341.027466,398718
2012-12-01,347.489990,353.910004,339.000000,343.000000,339.652039,246784
2013-01-01,343.000000,359.500000,333.649994,350.850006,347.425507,483936
2013-02-01,350.359985,357.000000,343.299988,355.500000,352.030060,263126
2013-03-01,355.500000,363.200012,345.100006,349.750000,346.336121,240468
2013-04-01,349.750000,400.600006,346.420013,399.579987,395.679810,352300
2013-05-01,399.579987,451.000000,390.779999,447.700012,443.330261,273304
2013-06-01,448.140015,457.500000,435.000000,448.299988,443.924316,178359
2013-07-01,448.299988,461.000000,395.200012,402.190002,398.264313,168608
2013-08-01,406.100006,456.700012,398.000000,445.799988,441.448578,301143
2013-09-01,445.799988,445.799988,411.000000,436.200012,432.183960,179529
2013-10-01,435.500000,463.470001,434.260010,463.470001,459.202881,55765
2013-11-01,466.500000,502.739990,464.739990,500.000000,495.396515,52419
2013-12-01,504.309998,509.109985,467.000000,488.000000,483.783691,204035
2014-01-01,488.000000,506.700012,456.200012,506.700012,502.322113,228336
2014-02-01,506.700012,516.460022,477.589996,506.500000,502.123810,84754
2014-03-01,501.000000,541.309998,497.950012,538.469971,534.116943,166286
2014-04-01,541.200012,542.809998,509.890015,527.000000,522.739624,162396
2014-05-01,527.000000,527.000000,502.799988,525.500000,521.251831,120176
2014-06-01,525.500000,548.989990,520.010010,546.530029,542.403748,117664
2014-07-01,542.000000,587.559998,541.909973,575.299988,570.956665,136713
2014-08-01,565.799988,595.400024,564.000000,583.799988,579.392456,80077
2014-09-01,583.799988,625.049988,583.799988,621.390015,616.992310,309759
2014-10-01,624.590027,632.000000,573.000000,631.049988,626.583923,256124
2014-11-01,633.599976,676.000000,633.599976,669.299988,664.563049,279911
2014-12-01,678.299988,715.000000,658.000000,696.909973,692.298157,311228
2015-01-01,696.909973,699.000000,605.000000,605.000000,600.996338,262229
2015-02-01,605.000000,666.400024,605.000000,654.479980,650.148804,239064
2015-03-01,654.479980,668.000000,615.000000,623.500000,619.668518,230811
2015-04-01,612.070007,758.099976,601.770020,749.799988,745.192505,207198
2015-05-01,749.799988,757.280029,705.000000,723.650024,719.203247,57298
2015-06-01,730.000000,733.000000,691.000000,695.799988,691.819519,135686
2015-07-01,706.289978,777.619995,693.869995,751.000000,746.703796,160704
2015-08-01,751.000000,784.229980,705.500000,725.000000,720.852539,129628
2015-09-01,713.200012,757.200012,707.000000,745.500000,741.533081,31937
2015-10-01,749.000000,897.700012,739.280029,880.000000,875.317383,107037
2015-11-01,880.000000,920.000000,879.510010,905.820007,901.000000,45519
2015-12-01,910.000000,986.799988,908.099976,966.000000,961.251221,96893
2016-01-01,966.000000,1000.000000,920.000000,994.000000,989.439758,256018
2016-02-01,994.000000,997.599976,903.130005,920.000000,915.779114,167490
2016-03-01,922.000000,968.500000,900.250000,954.070007,950.049622,97271
2016-04-01,960.000000,990.000000,845.270020,854.809998,851.207886,109460
2016-05-01,859.000000,967.700012,859.000000,962.299988,958.244812,131182
2016-06-01,978.000000,982.000000,923.690002,933.000000,929.425293,124383
2016-07-01,944.640015,1077.180054,943.729980,1060.699951,1056.636108,116469
2016-08-01,1060.699951,1096.000000,1032.500000,1081.000000,1076.858276,103682
2016-09-01,1091.000000,1144.979980,1050.800049,1114.500000,1110.608887,49164
2016-10-01,1109.010010,1141.000000,1030.000000,1137.479980,1133.508789,292398
2016-11-01,1143.000000,1265.199951,1108.000000,1242.869995,1238.530762,205998
2016-12-01,1239.199951,1324.989990,1214.000000,1262.189941,1258.189209,232842
2017-01-01,1282.000000,1386.000000,1282.000000,1342.000000,1337.746460,528308
2017-02-01,1349.979980,1349.979980,1260.000000,1280.000000,1275.943115,82231
2017-03-01,1280.020020,1289.099976,1219.000000,1238.219971,1234.660645,138713
2017-04-01,1238.229980,1308.000000,1200.020020,1290.209961,1286.501343,127031
2017-05-01,1290.209961,1349.979980,1250.010010,1306.229980,1302.475220,201040
2017-06-01,1311.400024,1344.000000,1239.000000,1254.000000,1250.778442,150913
2017-07-01,1260.000000,1321.630005,1250.000000,1295.160034,1291.832642,386462
2017-08-01,1297.000000,1337.000000,1260.760010,1337.000000,1333.565308,178201
2017-09-01,1334.000000,1357.000000,1301.020020,1356.949951,1353.866577,171201
2017-10-01,1360.000000,1692.010010,1346.349976,1595.000000,1591.375977,277936
2017-11-01,1574.819946,1617.000000,1534.250000,1565.689941,1562.132568,93360
2017-12-01,1582.000000,1703.910034,1509.589966,1687.500000,1684.107422,213409
2018-01-01,1687.500000,1776.500000,1660.530029,1675.329956,1671.961792,288439
2018-02-01,1776.000000,1800.000000,1593.900024,1779.219971,1775.643311,293364
2018-03-01,1750.109985,1810.000000,1606.930054,1642.189941,1639.301392,166946
2018-04-01,1645.000000,1825.000000,1578.609985,1759.619995,1756.524902,334714
2018-05-01,1759.619995,2005.000000,1755.000000,1978.489990,1975.009644,148256
2018-06-01,2007.869995,2161.040039,1900.000000,1965.939941,1962.913940,266927
2018-07-01,1966.099976,2084.590088,1902.040039,1976.239990,1973.197998,201757
2018-08-01,1976.250000,2161.040039,1960.000000,2136.000000,2132.711914,170867
2018-09-01,2139.250000,2191.989990,2065.000000,2159.989990,2157.102051,142094
2018-10-01,2141.000000,2204.000000,1999.979980,2170.000000,2167.098389,347099
2018-11-01,2172.000000,2269.800049,2039.000000,2250.560059,2247.551514,450485
2018-12-01,2266.669922,2310.000000,1880.880005,2000.000000,1997.740845,141383
2019-01-01,2000.000000,2075.000000,1859.989990,1988.010010,1985.764404,219027
2019-02-01,1990.010010,2170.000000,1951.510010,2164.280029,2161.835205,307877
2019-03-01,2170.000000,2287.000000,2125.010010,2283.709961,2281.636475,152993
2019-04-01,2282.340088,2510.000000,2252.000000,2470.419922,2468.176758,122267
2019-05-01,2470.419922,2503.439941,2260.000000,2420.159912,2417.962402,123800
2019-06-01,2415.000000,2650.699951,2370.750000,2560.000000,2558.161865,279760
2019-07-01,2594.330078,2710.000000,2547.219971,2616.000000,2614.121582,131783
2019-08-01,2695.000000,2790.699951,2576.500000,2789.989990,2787.986572,166353
2019-09-01,2774.000000,2774.000000,2628.879883,2748.010010,2746.505615,159281
2019-10-01,2749.570068,2780.000000,2596.000000,2754.000000,2752.492432,230635
2019-11-01,2762.639893,2999.989990,2732.000000,2962.699951,2961.078125,152556
2019-12-01,2958.000000,3011.669922,2877.250000,2900.000000,2898.919678,112704
2020-01-01,2987.020020,3265.000000,2963.070068,3218.500000,3217.300781,261500
2020-02-01,3218.500000,3550.000000,3013.010010,3127.810059,3126.645020,406187
2020-03-01,3223.000000,3898.000000,3010.000000,3756.969971,3756.120361,582174
2020-04-01,3755.000000,4396.700195,3625.000000,4304.529785,4303.556152,370237
2020-05-01,4304.529785,4499.990234,3965.000000,4386.390137,4385.397949,275916
2020-06-01,4084.399902,4689.000000,3925.909912,4666.779785,4666.270508,207342
2020-07-01,4670.009766,4883.319824,4411.009766,4548.979980,4548.483887,281751
2020-08-01,4700.000000,5098.990234,4550.000000,4943.029785,4942.490723,327461
2020-09-01,4924.169922,5065.000000,4140.009766,4501.580078,4501.580078,173357
