Date,Open,High,Low,Close,Adj Close,Volume
2017-10-01,3311.679932,3880.129883,3224.520020,3754.500000,3754.500000,110028
2017-11-01,3781.000000,3859.879883,3419.000000,3488.000000,3488.000000,47741
2017-12-01,3491.000000,3820.000000,3300.000000,3775.000000,3775.000000,63488
2018-01-01,3775.000000,5335.810059,3775.000000,3917.010010,3917.010010,270426
2018-02-01,4975.000000,5554.330078,4485.000000,5505.290039,5505.290039,174241
2018-03-01,5515.049805,6200.000000,5190.000000,5265.700195,5265.700195,165708
2018-04-01,5270.000000,6277.000000,5000.000000,5867.540039,5867.540039,196774
2018-05-01,5867.540039,7090.000000,5860.000000,7001.009766,7001.009766,160376
2018-06-01,7001.009766,8567.370117,7001.009766,7792.250000,7792.250000,357269
2018-07-01,7830.020020,8034.500000,6135.000000,6300.000000,6300.000000,389059
2018-08-01,6300.000000,7190.000000,5956.000000,7024.939941,7024.939941,357237
2018-09-01,6989.819824,7210.680176,6596.850098,7000.000000,7000.000000,207465
2018-10-01,7070.009766,7215.000000,5461.000000,6162.870117,6162.870117,198122
2018-11-01,6165.000000,6630.000000,5150.000000,5842.279785,5842.279785,344238
2018-12-01,5916.000000,6045.500000,4631.000000,5260.000000,5260.000000,286994
2019-01-01,5260.000000,6800.000000,5021.549805,6496.000000,6496.000000,474900
2019-02-01,6496.000000,7051.209961,6459.330078,6929.430176,6929.430176,90678
2019-03-01,6940.000000,7160.000000,6659.990234,6904.459961,6904.459961,60762
2019-04-01,6938.979980,7292.950195,6475.000000,7013.890137,7013.890137,122322
2019-05-01,7013.890137,7300.000000,6200.000000,6730.450195,6730.450195,36817
2019-06-01,6590.000000,7189.990234,6432.009766,7017.870117,7017.870117,94729
2019-07-01,7131.000000,7440.589844,5830.000000,6190.589844,6190.589844,189466
2019-08-01,6239.000000,6300.000000,5603.000000,5860.910156,5860.910156,118522
2019-09-01,5895.450195,5895.450195,4914.950195,5220.419922,5220.419922,104897
2019-10-01,5150.020020,5900.000000,5090.000000,5494.890137,5494.890137,159879
2019-11-01,5470.479980,6180.000000,5432.500000,6000.000000,6000.000000,91097
2019-12-01,6150.000000,6386.000000,5628.000000,5722.930176,5722.930176,55524
2020-01-01,6133.229980,6770.000000,6050.000000,6502.680176,6502.680176,108355
2020-02-01,6502.680176,7580.000000,6502.680176,7082.350098,7082.350098,76135
2020-03-01,7388.009766,9184.000000,6750.029785,8888.169922,8888.169922,92977
2020-04-01,9000.000000,10870.000000,8777.009766,10082.099609,10082.099609,102445
2020-05-01,10082.099609,10930.299805,8977.000000,10351.500000,10351.500000,59711
2020-06-01,9383.990234,10636.000000,8772.000000,10505.799805,10505.799805,68711
2020-07-01,10465.000000,12925.000000,10403.000000,10854.000000,10854.000000,103555
2020-08-01,10908.000000,12034.000000,10451.099609,11612.500000,11612.500000,111678
2020-09-01,11650.000000,12121.000000,9713.980469,10580.000000,10580.000000,22698
