15,651
29,403
30,394
01,325
31,388
27,621
26,607
09,381
08,412
03,335
10,407
12,498
21,561
14,689
07,390
11,425
28,413
22,576
16,680
18,566
17,600
05,583
19,625
23,599
25,539
02,348
06,612
24,533
20,620
04,723
13,644
