15,1466305
29,1190081
30,1172332
01,1208280
31,1208582
17,1338311
05,1271348
19,1385171
08,1329119
03,1088725
24,1256779
10,1243087
14,1381439
21,1343574
07,1161101
11,1447669
22,1354534
28,1221930
16,1445717
18,1415805
27,1330894
26,1289839
09,1306363
23,1319988
25,1374584
02,1154591
06,1264062
20,1444360
12,1433832
04,1346320
13,1584677
