07,18052
11,21450
30,16996
22,36953
28,17838
31,16798
27,34256
17,40378
05,35497
19,39465
08,18442
03,19323
06,32146
20,40534
10,18997
12,20691
04,43829
21,36675
14,44858
15,49548
29,17455
01,16658
16,45279
18,40144
26,34776
09,18432
23,36407
25,36815
02,17268
24,35723
13,24833
