07,851
11,1013
22,1097
28,963
16,1367
31,856
18,1069
26,916
05,947
19,949
03,867
25,997
24,1004
20,982
12,959
13,1048
15,1012
29,801
30,845
01,926
27,977
17,1262
09,837
23,983
08,827
02,879
06,860
10,874
04,1210
21,1083
14,1242
