07,600
11,556
30,450
01,495
31,449
18,621
27,546
09,525
05,572
19,568
08,559
25,589
06,598
10,511
12,498
14,709
21,546
15,677
29,492
22,584
28,463
16,881
17,714
26,548
23,594
03,502
02,533
24,567
20,557
04,704
13,698
